unified_id,word,variants,category,sources,media_count
2687,পাড়া (মহল্লা),পাড়া (মহল্লা),ক্রিয়া ও অবস্থা,ishaara,5
2688,মিলে মিশে,মিলে মিশে,ক্রিয়া ও অবস্থা,ishaara,5
2689,তৈলাক্ত,তৈলাক্ত,ক্রিয়া ও অবস্থা,ishaara,5
2690,কাটা,কাটা,ক্রিয়া ও অবস্থা,ishaara,5
2691,চারপাশ,চারপাশ,ক্রিয়া ও অবস্থা,ishaara,5
2692,অন্য,অন্য / বিকল্প,ক্রিয়া ও অবস্থা,ishaara,10
2693,আওয়াজ,আওয়াজ,ক্রিয়া ও অবস্থা,ishaara,5
2694,অস্থায়ী,অস্থায়ী,ক্রিয়া ও অবস্থা,ishaara,5
2695,ঢিলা,ঢিলা,ক্রিয়া ও অবস্থা,ishaara,5
2696,স্থায়ী,স্থায়ী,ক্রিয়া ও অবস্থা,ishaara,5
2697,ক্ষোভ,ক্ষোভ,ক্রিয়া ও অবস্থা,ishaara,5
2698,লটারি,লটারি,ক্রিয়া ও অবস্থা,ishaara,5
2699,সম্পূর্ণ,সম্পূর্ণ,ক্রিয়া ও অবস্থা,ishaara,5
2700,শরিয়তপুর,শরিয়তপুর,বাংলাদেশের স্থান,ishaara,5
2701,মধ্যবিত্ত,মধ্যবিত্ত,ক্রিয়া ও অবস্থা,ishaara,5
2702,কোলাহল (গোলমাল),কোলাহল (গোলমাল),ক্রিয়া ও অবস্থা,ishaara,5
2703,অবসর কাটানো,অবসর কাটানো,ক্রিয়া ও অবস্থা,ishaara,5
2704,মৃদু,মৃদু,ক্রিয়া ও অবস্থা,ishaara,5
2705,পরী,পরী,ক্রিয়া ও অবস্থা,ishaara,5
2706,বিক্ষোভ,বিক্ষোভ,ক্রিয়া ও অবস্থা,ishaara,5
2707,কুড়ানো,কুড়ানো,ক্রিয়া ও অবস্থা,ishaara,5
2708,প্লাস্টিক,প্লাস্টিক,ক্রিয়া ও অবস্থা,ishaara,5
2709,ব্যক্তি,ব্যক্তি,ক্রিয়া ও অবস্থা,ishaara,5
2710,বস,বস,ক্রিয়া ও অবস্থা,ishaara,5
2711,ব্যক্তিগত,ব্যক্তিগত,ক্রিয়া ও অবস্থা,ishaara,5
2712,মিহি,মিহি,ক্রিয়া ও অবস্থা,ishaara,5
2713,বাংলাদেশ আওয়ামী লীগ,বাংলাদেশ আওয়ামী লীগ,সাধারণ প্রশাসন ও সামাজিক,ishaara,5
2714,সিলেট বিভাগ,সিলেট বিভাগ,বাংলাদেশের স্থান,ishaara,5
2715,ছাপানো,ছাপানো,ক্রিয়া ও অবস্থা,ishaara,5
2716,সমস্যা,সমস্যা,ক্রিয়া ও অবস্থা,ishaara,5
2717,পেঁচানো,পেঁচানো,ক্রিয়া ও অবস্থা,ishaara,5
2718,ঘষামাজা,ঘষামাজা,ক্রিয়া ও অবস্থা,ishaara,5
2719,দিক নির্দেশনা,দিক নির্দেশনা,ক্রিয়া ও অবস্থা,ishaara,5
2720,হুল ফুটানো,হুল ফুটানো,ক্রিয়া ও অবস্থা,ishaara,5
2721,অবহিত,অবহিত / জানানো,ক্রিয়া ও অবস্থা,ishaara,5
2722,বিরোধী,বিরোধী,ক্রিয়া ও অবস্থা,ishaara,5
2723,সান্তনা,সান্তনা,ক্রিয়া ও অবস্থা,ishaara,5
2724,খনন করা,খনন করা,ক্রিয়া ও অবস্থা,ishaara,5
2725,দূরীকরন,দূরীকরন,ক্রিয়া ও অবস্থা,ishaara,5
2726,বিষাক্ত,বিষাক্ত,ক্রিয়া ও অবস্থা,ishaara,5
2727,বাগেরহাট,বাগেরহাট,বাংলাদেশের স্থান,ishaara,5
2728,মেহেরপুর,মেহেরপুর,বাংলাদেশের স্থান,ishaara,5
2729,পটুয়াখালী,পটুয়াখালী,বাংলাদেশের স্থান,ishaara,5
2730,স্তর,স্তর,ক্রিয়া ও অবস্থা,ishaara,5
2731,অকটে্‌ন,অকটে্‌ন,বিবিধ (সাধারণ),ishaara,5
2732,চুয়াডাঙ্গা,চুয়াডাঙ্গা,বাংলাদেশের স্থান,ishaara,5
2733,ভাগ্য,ভাগ্য,ক্রিয়া ও অবস্থা,ishaara,5
2734,এলোমেলো,এলোমেলো,ক্রিয়া ও অবস্থা,ishaara,5
2735,সীমিত,সীমিত,ক্রিয়া ও অবস্থা,ishaara,5
2736,তেতো,তেতো,ক্রিয়া ও অবস্থা,ishaara,5
2737,মেম্বার,মেম্বার,ক্রিয়া ও অবস্থা,ishaara,5
2738,ছাঁটাই,ছাঁটাই,ক্রিয়া ও অবস্থা,ishaara,5
2739,ঝিনাইদহ,ঝিনাইদহ,বাংলাদেশের স্থান,ishaara,5
2740,কোলে নেয়া,কোলে নেয়া,ক্রিয়া ও অবস্থা,ishaara,5
2741,সরানো,সরানো,ক্রিয়া ও অবস্থা,ishaara,5
2742,জোগাড়,জোগাড়,ক্রিয়া ও অবস্থা,ishaara,5
2743,ঠাসা,ঠাসা,ক্রিয়া ও অবস্থা,ishaara,5
2744,মাদারীপুর,মাদারীপুর,বাংলাদেশের স্থান,ishaara,5
2745,গাইবান্ধা,গাইবান্ধা,বাংলাদেশের স্থান,ishaara,5
2746,ফিটফাট,ফিটফাট,বিবিধ (সাধারণ),ishaara,5
2747,ফিরে আসা,ফিরে আসা,ক্রিয়া ও অবস্থা,ishaara,5
2748,টানা পোড়ন,টানা পোড়ন,ক্রিয়া ও অবস্থা,ishaara,5
2749,কোম্পানি,কোম্পানি,ক্রিয়া ও অবস্থা,ishaara,5
2750,এবড়ো থেবড়ো,এবড়ো থেবড়ো,ক্রিয়া ও অবস্থা,ishaara,5
2751,চাপাচাপি,চাপাচাপি / জোরাজোরি,ক্রিয়া ও অবস্থা,ishaara,5
2752,কামান,কামান,ক্রিয়া ও অবস্থা,ishaara,5
2753,আশপাশ,আশপাশ,ক্রিয়া ও অবস্থা,ishaara,5
2754,আগুন পোহানো,আগুন পোহানো,ক্রিয়া ও অবস্থা,ishaara,5
2755,পরিবেশন করা,পরিবেশন করা,ক্রিয়া ও অবস্থা,ishaara,5
2756,শোষন,শোষন,ক্রিয়া ও অবস্থা,ishaara,5
2757,বিলি করা,বিলি করা,ক্রিয়া ও অবস্থা,ishaara,5
2758,অবশিষ্ট,অবশিষ্ট,ক্রিয়া ও অবস্থা,ishaara,5
2759,দমকল বাহিনী,দমকল বাহিনী,বিবিধ (সাধারণ),ishaara,5
2760,অপরিচিত,অপরিচিত,ক্রিয়া ও অবস্থা,ishaara,5
2761,রেলওয়ে স্টেশন,রেলওয়ে স্টেশন,বিবিধ (সাধারণ),ishaara,5
2762,রাজবাড়ি,রাজবাড়ি,বাংলাদেশের স্থান,ishaara,5
2763,নোন্‌তা,নোন্‌তা,ক্রিয়া ও অবস্থা,ishaara,5
2764,ময়লাটে,ময়লাটে,ক্রিয়া ও অবস্থা,ishaara,5
2765,ফুটন্ত,ফুটন্ত,ক্রিয়া ও অবস্থা,ishaara,5
2766,নির্ঘুম,নির্ঘুম,ক্রিয়া ও অবস্থা,ishaara,5
2767,উঁকি দেয়া,উঁকি দেয়া,ক্রিয়া ও অবস্থা,ishaara,5
2768,লোড শেডিং,লোড শেডিং,ক্রিয়া ও অবস্থা,ishaara,5
2769,লোমহর্ষক,লোমহর্ষক,ক্রিয়া ও অবস্থা,ishaara,5
2770,ছোঁড়া,ছোঁড়া,ক্রিয়া ও অবস্থা,ishaara,5
2771,ড্রেন,ড্রেন,ক্রিয়া ও অবস্থা,ishaara,5
2772,জমির আইল,জমির আইল,প্রকৃতি ও পরিবেশ,ishaara,5
2773,সার,সার,ক্রিয়া ও অবস্থা,ishaara,5
2774,ট্যারা চোখ,ট্যারা চোখ,ক্রিয়া ও অবস্থা,ishaara,5
2775,অনুমতি নেয়া,অনুমতি নেয়া,ক্রিয়া ও অবস্থা,ishaara,5
2776,আনাগোনা,আনাগোনা,ক্রিয়া ও অবস্থা,ishaara,5
2777,প্রত্যাখ্যান,প্রত্যাখ্যান,ক্রিয়া ও অবস্থা,ishaara,5
2778,হারমোনিয়াম,হারমোনিয়াম,সংগীত ও সংস্কৃতি,ishaara,5
2779,রাষ্ট্রপতি,রাষ্ট্রপতি,সরকার ও রাজনীতি,ishaara,5
2780,বিশ্ব সুন্দরী,বিশ্ব সুন্দরী,ক্রিয়া ও অবস্থা,ishaara,5
2781,পারস্পারিক,পারস্পারিক,ক্রিয়া ও অবস্থা,ishaara,5
2782,এ্যাকুরিয়াম,এ্যাকুরিয়াম,ক্রিয়া ও অবস্থা,ishaara,5
2783,ম্যাসাজ,ম্যাসাজ,ক্রিয়া ও অবস্থা,ishaara,5
2784,মধু চন্দ্রিমা,মধু চন্দ্রিমা,ক্রিয়া ও অবস্থা,ishaara,5
2785,ঘাড় ধাক্কা,ঘাড় ধাক্কা,ক্রিয়া ও অবস্থা,ishaara,5
2786,কথা কাটাকাটি,কথা কাটাকাটি,ক্রিয়া ও অবস্থা,ishaara,5
2787,কটাক্ষ করা,কটাক্ষ করা,ক্রিয়া ও অবস্থা,ishaara,5
2788,খেজুর কাঁটা,খেজুর কাঁটা,ক্রিয়া ও অবস্থা,ishaara,5
2789,বাদ্যযন্ত্র,বাদ্যযন্ত্র,সংগীত ও সংস্কৃতি,ishaara,5
2790,মাউথ অর্গান,মাউথ অর্গান,সংগীত ও সংস্কৃতি,ishaara,5
2791,জাপটে ধরা,জাপটে ধরা,ক্রিয়া ও অবস্থা,ishaara,5
2792,নারকেলের ছোবড়া,নারকেলের ছোবড়া,ক্রিয়া ও অবস্থা,ishaara,5
2793,ঢাকা বিভাগ,ঢাকা বিভাগ,বাংলাদেশের স্থান,ishaara,5
2794,হিজড়া,হিজড়া,ক্রিয়া ও অবস্থা,ishaara,5
2795,এনজিও,এনজিও,ক্রিয়া ও অবস্থা,ishaara,5
2796,তত্ত্বাবধায়ক সরকার,তত্ত্বাবধায়ক সরকার,সরকার ও রাজনীতি,ishaara,5
2797,খাসকামরা,খাসকামরা,ক্রিয়া ও অবস্থা,ishaara,5
